frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
69569,10,2,8,3,0,7,4,8,6,5,8,0,0,3,6
69570,9,0,7,6,8,3,0,11,1,3,8,5,6,1,0
69571,10,5,1,3,11,7,2,0,11,3,4,1,5,2,10
69572,8,8,8,8,8,3,5,7,6,7,9,8,8,8,8
69573,7,5,1,7,1,10,2,5,8,8,10,7,7,10,8
69574,10,10,10,2,7,4,10,2,0,7,4,3,3,11,2
69575,7,1,4,2,3,0,1,7,7,8,2,10,7,7,3
69576,7,2,3,3,5,7,6,7,9,6,3,0,3,4,5
69577,10,5,1,9,8,0,1,5,5,4,1,5,1,2,4
69578,3,8,9,0,7,6,7,6,2,0,8,10,1,10,7
69579,6,7,5,5,5,5,0,11,1,5,5,5,5,5,5
69580,10,10,10,5,7,8,1,4,8,7,6,3,10,10,10
69581,2,0,8,1,8,10,2,4,3,9,8,6,5,1,0
69582,4,3,8,8,10,1,11,1,3,7,5,2,9,0,3
69583,1,9,7,10,3,5,2,0,11,10,7,6,3,1,9
69584,6,7,5,5,1,4,8,0,5,1,8,8,10,7,9
69585,8,0,1,3,3,3,2,0,11,3,3,3,0,7,10
69586,3,10,5,5,1,4,5,7,10,1,1,1,5,1,0
69587,10,2,8,8,9,3,0,11,1,5,8,0,10,7,9
69588,5,1,9,1,4,2,7,6,2,8,2,10,10,3,1
69589,0,0,0,2,6,3,5,1,10,9,8,6,0,0,0
69590,4,4,1,1,4,3,2,0,11,4,4,4,4,4,4
69591,10,5,1,3,0,7,8,0,5,0,7,4,10,3,1
69592,6,6,6,6,8,3,10,7,5,8,10,7,4,1,10
69593,2,3,10,9,9,8,7,5,7,6,3,4,9,2,3
69594,3,10,5,7,1,10,2,4,3,11,1,2,10,3,1
69595,10,2,8,4,2,6,8,6,7,3,0,7,3,11,2
69596,0,9,9,7,2,9,0,5,1,9,9,9,7,9,2
69597,3,8,9,7,8,5,3,3,3,3,3,3,3,3,3
69598,5,7,0,6,1,10,9,0,10,5,8,0,7,3,11
69599,1,9,7,4,8,9,10,2,0,0,7,4,0,8,3
69600,8,8,8,3,5,9,0,1,4,3,2,4,7,4,7
69601,10,8,0,6,1,10,10,2,5,8,0,7,0,7,10
69602,2,5,7,3,5,7,1,1,1,2,4,1,11,2,5
69603,1,2,5,8,8,8,0,1,4,8,8,8,10,3,1
69604,1,2,5,8,0,10,1,10,2,3,0,7,10,8,5
69605,1,8,5,9,9,9,0,11,1,3,8,5,8,5,2
69606,4,3,8,7,1,10,2,4,3,2,10,7,7,0,8
69607,7,0,3,0,1,8,10,7,5,1,5,8,2,4,7
69608,8,0,3,4,2,3,7,6,2,3,0,7,0,7,10
69609,3,6,7,2,1,1,5,8,2,8,0,7,7,0,8
69610,7,0,3,7,8,5,5,7,6,1,5,7,2,5,7
69611,7,7,7,1,4,3,10,2,5,10,7,6,7,3,4
69612,0,3,6,9,8,3,9,9,9,9,9,9,2,7,0
69613,10,10,1,3,5,7,0,1,4,0,7,5,10,7,9
69614,3,3,1,8,5,1,2,10,7,5,7,0,3,1,2
69615,2,0,8,9,8,0,8,3,5,7,4,3,0,8,3
69616,2,5,7,0,0,0,0,0,0,8,10,7,8,3,4
69617,2,3,10,3,0,1,10,2,5,0,7,5,11,2,5
69618,0,3,6,1,4,3,6,7,9,3,0,7,7,3,11
69619,8,9,0,3,5,9,6,7,9,5,8,0,1,1,1
69620,7,7,7,7,4,8,1,10,2,1,5,7,0,3,5
69621,5,1,8,0,10,3,0,5,1,2,4,1,5,1,0
69622,0,3,6,0,1,8,7,10,2,1,5,7,6,6,6
69623,7,2,3,1,1,1,1,1,1,2,4,1,9,0,3
69624,5,1,9,10,3,5,10,3,5,5,2,10,4,7,9
69625,1,8,5,0,10,3,1,1,3,8,5,2,3,11,2
69626,0,1,2,3,9,0,4,8,6,0,7,4,1,9,9
69627,3,6,7,8,9,3,0,10,3,5,2,1,11,2,5
69628,3,10,5,7,8,5,2,5,8,0,8,2,8,3,4
69629,7,7,7,7,7,7,8,2,4,10,7,6,8,5,2
69630,0,1,2,3,0,1,7,6,2,4,1,5,10,3,1
69631,1,8,5,0,1,8,2,0,11,5,5,5,1,0,7
69632,0,7,10,10,1,4,10,7,5,9,9,9,4,5,2
69633,0,0,0,8,5,1,0,0,3,11,1,0,0,0,3
69634,2,3,10,0,10,3,0,10,3,7,4,3,9,2,3
69635,7,5,1,1,10,2,2,2,2,2,2,2,7,3,11
69636,10,10,10,2,7,4,1,4,8,2,10,7,7,3,11
69637,7,5,1,3,11,7,7,5,7,1,5,8,7,10,8
69638,0,1,2,1,8,10,10,3,5,4,1,5,4,1,10
69639,5,1,8,1,4,2,1,4,8,3,0,7,1,2,2
69640,8,8,1,3,0,7,5,7,10,1,0,8,2,7,0
69641,6,7,5,1,4,3,5,2,0,2,4,1,8,3,4
69642,2,3,10,7,7,7,10,3,5,1,0,8,10,8,5
69643,5,1,4,2,6,3,10,10,10,3,4,1,2,5,7
69644,7,5,1,1,8,10,4,8,6,10,3,11,2,10,3
69645,1,9,7,3,0,7,7,9,0,2,2,2,9,0,3
69646,9,0,7,1,4,2,7,9,0,5,2,1,7,9,2
69647,10,10,10,2,10,10,1,10,2,7,0,8,5,7,4
69648,1,9,7,7,7,7,3,5,2,7,9,8,7,9,0
69649,1,9,7,2,3,3,8,6,7,0,7,4,3,3,4
69650,10,8,0,1,8,10,0,0,0,0,8,2,4,7,9
69651,10,10,10,10,10,10,2,4,3,7,4,3,10,3,4
69652,2,3,10,3,5,7,5,8,2,8,10,7,1,10,7
69653,5,7,0,10,1,4,10,2,0,0,0,0,3,1,0
69654,0,3,6,10,1,4,8,2,4,2,10,3,8,8,3
69655,9,7,2,1,4,3,1,4,8,2,10,3,0,3,5
69656,6,7,5,10,1,4,10,7,5,1,5,7,7,0,8
69657,7,10,2,8,0,10,10,7,5,3,0,7,7,7,7
69658,10,2,8,3,5,7,10,2,0,1,5,5,7,0,8
69659,8,9,0,0,7,6,10,7,5,4,4,4,10,3,1
69660,9,0,7,2,7,4,0,11,1,10,10,10,7,10,8
69661,7,10,2,3,0,7,6,6,6,2,4,1,7,10,8
69662,4,3,8,4,3,5,8,6,7,2,2,2,7,10,8
69663,1,2,5,3,0,1,10,7,5,3,0,7,7,4,7
69664,2,8,0,1,4,3,8,0,5,6,3,0,8,8,8
69665,10,5,1,3,5,9,1,1,1,5,2,10,1,3,4
69666,5,1,4,3,11,7,5,1,10,8,0,7,1,0,7
69667,7,0,3,5,9,8,7,9,0,9,9,9,2,10,3
69668,10,5,1,7,4,8,10,2,5,0,8,2,8,8,8
69669,0,3,6,5,1,4,5,1,10,2,4,1,5,1,0
69670,1,9,7,0,10,3,10,3,5,3,8,5,7,9,2
69671,9,7,2,6,3,0,8,0,5,8,10,7,7,4,7
69672,0,10,10,1,10,2,10,2,5,0,7,4,3,6,1
69673,6,7,5,4,3,5,1,10,2,3,4,1,7,0,8
69674,1,2,5,1,10,2,8,6,7,3,0,7,7,7,7
69675,8,8,8,9,3,11,5,7,6,7,0,8,8,3,4
69676,2,5,7,7,2,1,1,10,2,2,10,3,5,7,4
69677,7,5,1,0,7,1,1,1,1,5,2,1,1,1,1
69678,7,2,3,3,0,1,8,0,5,7,5,2,5,7,4
69679,3,6,7,8,9,3,1,4,8,2,4,1,2,4,7
69680,1,8,5,7,7,7,7,7,7,8,2,10,7,7,7
69681,4,8,2,8,3,0,7,10,2,11,1,8,3,1,8
69682,2,8,0,9,9,9,3,5,2,7,5,2,7,0,8
69683,10,2,8,10,10,10,7,9,0,3,11,1,4,7,9
69684,5,1,8,2,7,4,7,7,3,7,7,7,3,11,2
69685,0,1,2,5,7,8,2,5,8,5,7,0,4,7,9
69686,8,9,0,2,3,0,9,0,10,3,3,3,2,4,7
69687,0,0,0,0,0,0,0,0,0,7,5,2,10,3,1
69688,8,0,3,0,0,0,5,8,2,0,3,2,3,4,1
69689,7,10,8,4,2,3,0,10,3,10,7,6,2,10,3
69690,6,7,10,0,7,1,4,8,6,5,8,0,7,10,8
69691,3,6,7,6,3,0,7,5,7,4,1,5,3,4,1
69692,0,1,2,8,8,8,3,5,2,4,3,8,3,4,5
69693,2,3,10,3,5,9,7,9,0,7,6,3,3,1,2
69694,8,0,3,3,5,7,9,0,10,8,6,3,5,7,4
69695,1,9,7,2,7,4,7,6,2,8,0,7,0,3,5
69696,7,2,3,5,1,4,11,1,2,3,2,4,2,2,3
69697,9,9,9,7,2,9,10,2,0,5,2,1,2,10,3
69698,5,1,9,1,10,2,5,7,6,10,3,11,3,4,1
69699,7,5,1,2,2,2,2,2,2,8,0,7,5,1,0
69700,7,10,2,1,4,2,0,5,1,7,0,8,9,0,3
69701,10,5,1,10,3,5,2,0,11,5,7,0,0,3,6
69702,8,9,0,5,7,8,1,4,8,3,11,1,1,0,7
69703,0,7,10,3,0,1,6,7,9,10,7,9,10,8,5
69704,7,10,8,7,8,5,6,2,10,2,10,3,7,10,8
69705,10,5,1,1,4,2,7,9,0,8,5,2,10,7,9
69706,3,6,7,0,1,8,1,10,2,0,7,4,9,0,3
69707,10,5,1,7,6,1,1,4,8,8,5,2,5,2,7
69708,7,2,3,0,7,6,0,5,1,0,8,10,3,11,2
69709,9,7,2,5,1,4,5,7,6,8,5,2,5,7,4
69710,1,4,3,10,3,5,4,8,6,7,0,8,3,5,1
69711,3,8,9,3,0,7,3,5,2,9,9,9,3,4,5
69712,7,2,3,8,8,8,0,5,1,6,3,4,2,5,7
69713,7,2,3,10,2,7,0,10,3,8,10,7,7,3,11
69714,10,5,1,7,2,4,7,5,7,4,3,2,4,4,4
69715,8,0,1,7,2,1,7,9,0,5,7,0,2,3,1
69716,1,8,5,3,8,3,4,3,1,11,1,3,7,4,7
69717,7,7,7,10,3,5,3,5,7,10,7,9,8,3,4
69718,1,2,5,3,5,7,6,2,10,2,10,3,5,5,5
69719,2,5,7,11,7,2,0,1,4,0,7,5,8,8,8
69720,3,8,9,5,9,8,5,7,10,4,1,5,10,7,9
69721,3,10,5,8,9,3,0,5,1,10,7,9,3,11,2
69722,5,1,9,0,1,8,8,2,4,5,2,1,6,6,6
69723,7,7,1,3,5,9,3,5,2,7,6,3,5,1,0
69724,0,7,10,7,2,6,4,8,6,6,6,6,4,5,2
69725,0,1,2,10,2,7,5,7,6,8,6,3,4,7,3
69726,1,8,5,3,11,7,2,5,8,8,6,3,5,2,10
69727,1,4,3,3,0,1,3,3,5,3,3,3,8,5,2
69728,8,0,3,7,8,5,10,3,5,8,10,7,3,1,10
69729,7,7,7,4,8,9,4,3,1,10,7,6,7,3,11
69730,0,10,10,1,10,2,10,7,5,10,10,10,3,4,1
69731,2,0,9,9,9,9,9,9,9,0,7,5,3,4,5
69732,4,4,4,3,5,9,0,5,1,5,8,0,4,4,4
69733,2,5,7,1,4,2,4,4,4,2,10,3,8,5,2
69734,5,1,4,5,9,8,1,4,8,0,0,0,3,1,0
69735,2,1,4,10,3,5,1,4,8,2,1,0,4,7,9
69736,5,1,4,1,10,2,5,3,5,5,5,5,5,5,5
69737,3,3,1,3,0,7,7,6,2,0,8,2,1,10,7
69738,2,5,7,2,2,2,5,8,2,8,0,7,10,7,9
69739,8,2,0,8,8,8,1,4,8,3,0,7,11,2,5
69740,5,1,9,10,2,7,0,10,3,8,8,8,3,1,2
69741,4,8,2,4,4,4,11,4,4,4,4,4,3,4,1
69742,3,6,7,9,8,0,7,5,7,1,5,8,0,0,0
69743,4,3,8,1,4,3,10,3,5,0,7,4,5,2,10
69744,3,6,7,3,9,0,4,4,4,7,6,3,3,4,1
69745,0,7,10,1,8,10,10,10,10,4,1,5,9,0,3
69746,5,1,8,3,5,7,7,10,2,7,0,8,2,10,3
69747,7,7,7,7,8,3,7,9,0,10,3,11,4,5,2
69748,6,7,10,11,7,2,4,8,6,9,8,6,5,2,7
69749,1,2,5,8,9,3,0,1,4,8,5,2,3,4,1
69750,8,8,8,1,4,2,8,0,5,8,8,8,3,4,1
69751,8,5,1,8,9,3,0,0,0,1,5,8,4,1,10
69752,3,8,9,3,5,7,2,5,8,3,8,5,5,5,5
69753,8,0,1,7,6,1,7,5,7,8,10,7,10,7,9
69754,10,5,1,7,6,1,8,6,7,9,8,6,8,3,4
69755,2,2,2,8,5,1,5,7,6,1,2,2,10,7,9
69756,3,6,7,10,2,7,4,4,4,10,7,9,3,1,4
69757,2,0,5,3,11,7,2,0,11,8,6,3,0,7,10
69758,5,1,8,3,5,9,10,2,0,9,8,6,7,3,11
69759,3,6,7,10,3,5,0,0,0,3,2,4,0,0,0
69760,1,4,8,1,10,2,1,1,1,11,1,1,8,5,2
69761,1,4,3,4,4,4,2,4,3,0,8,2,2,7,0
69762,4,8,2,4,3,5,2,2,2,7,0,8,1,2,2
69763,6,7,10,2,7,4,1,4,8,3,3,3,2,4,7
69764,1,8,5,4,8,9,3,1,4,0,7,5,2,7,0
69765,3,6,7,4,8,9,8,0,5,7,6,3,8,3,4
69766,1,4,3,9,3,11,7,9,0,1,10,10,3,11,2
69767,0,7,10,8,0,10,6,2,10,1,0,0,0,0,0
69768,7,1,4,3,5,9,3,1,4,8,5,2,7,9,2
69769,3,3,3,6,3,0,7,6,2,10,3,11,3,3,3
69770,1,2,5,2,6,3,7,10,2,8,0,7,1,4,4
69771,5,1,4,10,2,7,2,5,8,1,0,8,0,7,10
69772,10,8,0,6,3,0,5,7,6,8,8,3,7,10,8
69773,3,10,5,1,4,3,5,2,0,5,8,0,7,0,8
69774,0,3,6,10,3,5,8,6,7,5,8,0,10,8,5
69775,0,3,6,3,5,7,5,5,5,0,8,2,0,3,6
69776,1,8,5,5,1,4,7,7,7,8,2,10,7,7,7
69777,10,8,0,9,8,3,9,0,10,9,9,9,9,9,9
69778,2,5,7,9,9,9,7,5,7,0,7,5,0,8,3
69779,5,1,9,5,9,8,7,6,2,5,2,10,4,1,10
69780,7,10,8,5,1,4,8,8,3,8,0,7,7,3,11
69781,0,8,8,0,7,6,7,5,7,5,2,10,0,7,10
69782,5,1,8,5,1,4,2,5,8,1,1,1,1,3,4
69783,1,2,5,9,3,11,9,0,10,0,8,2,0,8,3
69784,3,10,5,4,8,9,10,7,5,2,10,7,0,7,10
69785,4,4,4,10,2,7,10,7,5,6,3,4,4,4,4
69786,2,3,10,3,3,3,10,2,5,3,0,7,5,7,4
69787,10,2,8,2,9,9,3,5,7,7,5,2,7,3,11
69788,2,8,0,6,1,10,2,4,3,2,4,1,7,9,0
69789,10,2,8,4,2,6,5,1,10,4,1,5,9,2,3
69790,1,4,8,9,0,1,5,5,5,4,3,8,4,7,9
69791,7,0,3,2,6,3,2,2,2,9,8,6,5,1,0
69792,2,8,0,3,9,0,1,1,1,8,0,7,1,1,1
69793,7,0,3,8,10,1,3,5,7,5,7,0,7,0,8
69794,3,6,7,8,10,1,4,3,1,3,11,1,7,4,7
69795,1,1,1,5,9,8,1,10,2,10,7,9,2,5,7
69796,0,1,2,0,10,3,6,6,6,6,6,6,6,6,6
69797,7,10,8,3,5,9,1,4,8,10,7,9,4,7,3
69798,1,8,5,3,3,3,3,3,3,3,3,3,2,3,1
69799,1,9,7,7,8,5,8,2,4,5,7,0,8,5,2
69800,5,1,4,4,4,4,4,4,4,5,2,10,9,2,3
69801,0,2,2,7,4,8,2,2,2,1,0,8,5,2,7
69802,5,1,9,0,10,3,8,0,5,5,2,1,10,8,5
69803,3,6,7,8,9,3,7,10,2,7,6,3,3,1,2
69804,1,2,5,2,7,4,8,6,7,0,0,0,5,1,0
69805,8,9,0,7,4,8,2,4,3,10,7,6,1,1,1
69806,2,5,7,7,4,8,10,2,0,4,4,4,4,4,4
69807,8,9,0,7,4,8,2,4,3,8,8,8,0,7,10
69808,1,4,3,3,11,7,10,3,5,4,1,5,3,4,5
69809,7,10,2,0,10,3,0,5,1,2,10,7,8,5,2
69810,2,8,0,7,2,4,8,0,5,3,2,4,7,9,2
69811,2,2,2,2,2,2,5,7,6,8,10,7,4,7,3
69812,7,5,1,2,0,0,5,8,2,2,4,1,3,4,5
69813,2,0,9,0,10,3,7,10,2,9,3,2,9,9,9
69814,1,9,7,4,4,4,2,5,8,8,6,3,9,0,3
69815,6,7,5,8,3,0,5,7,6,2,1,0,2,7,0
69816,1,2,5,5,9,8,1,10,2,1,5,8,0,3,5
69817,7,10,8,8,10,1,10,2,5,2,4,1,7,0,8
69818,7,0,3,0,10,3,0,11,1,11,1,8,8,8,8
69819,8,5,1,8,0,10,4,8,0,8,2,10,5,7,4
69820,1,8,5,8,9,3,8,2,4,1,1,1,1,2,4
69821,3,8,9,1,4,3,5,8,2,3,4,1,5,1,0
69822,10,10,10,4,3,5,7,5,7,8,2,10,6,1,0
69823,5,1,8,9,8,0,0,0,0,0,7,5,9,2,3
69824,8,0,1,0,1,8,1,4,8,7,4,3,1,10,7
69825,1,4,8,2,7,4,3,1,4,2,10,7,6,1,0
69826,0,7,10,10,2,7,7,7,7,3,8,5,7,7,3
69827,1,4,3,8,9,3,6,7,9,4,3,8,1,8,8
69828,7,7,7,5,1,4,2,0,11,6,3,4,0,7,10
69829,1,9,7,0,7,1,10,2,0,1,5,7,7,3,11
69830,1,1,1,3,11,7,9,0,10,7,4,3,3,1,2
69831,2,5,7,8,3,0,4,8,0,7,9,8,11,2,5
69832,10,2,8,6,6,6,8,0,5,7,4,3,7,9,2
69833,8,0,3,1,8,10,5,5,5,8,6,3,1,10,7
69834,10,5,1,3,5,9,5,5,5,5,7,0,3,1,2
69835,10,2,8,4,4,4,2,10,7,3,11,1,2,4,7
69836,2,3,10,10,10,10,1,4,8,7,5,2,5,2,10
69837,1,1,1,3,5,9,1,3,5,7,6,3,5,7,4
69838,0,7,10,8,8,3,3,1,4,4,1,5,3,1,8
69839,2,3,10,10,10,10,4,3,1,8,10,7,9,0,3
69840,3,10,5,10,3,5,4,4,4,8,10,7,1,0,7
69841,8,8,1,9,3,11,4,8,6,4,1,5,8,8,8
69842,8,2,0,7,4,8,8,6,7,5,2,10,11,2,5
69843,1,1,1,7,4,8,8,2,4,7,5,2,4,5,2
69844,0,0,0,1,4,3,1,4,8,0,7,4,0,0,3
69845,0,3,6,3,8,3,7,5,7,7,6,3,9,2,3
69846,2,5,7,10,1,4,2,10,7,0,7,4,9,9,9
69847,9,1,4,9,9,8,4,8,0,9,9,9,2,4,7
69848,2,5,7,5,5,5,10,2,5,5,5,5,7,10,8
69849,6,7,5,11,7,2,10,2,0,0,7,4,3,6,1
69850,7,10,8,0,10,3,10,2,0,2,10,3,8,8,3
69851,1,4,3,1,10,2,11,1,2,8,6,3,4,1,10
69852,7,10,8,1,4,2,3,5,7,9,8,6,11,2,5
69853,8,2,0,8,10,1,0,0,3,2,10,3,3,5,1
69854,3,1,4,8,3,0,3,3,5,3,0,7,3,11,2
69855,7,10,8,5,9,8,1,4,8,8,0,7,7,10,8
69856,0,0,0,0,0,0,10,2,0,11,1,0,4,1,10
69857,7,5,1,3,3,3,1,4,8,7,6,3,9,2,3
69858,10,2,8,6,6,6,6,6,6,8,10,7,6,6,6
69859,10,8,0,7,2,7,7,9,0,7,7,7,2,5,7
69860,1,8,5,0,1,8,0,5,1,10,10,10,4,1,10
69861,8,0,3,5,1,4,7,10,2,8,5,2,0,8,3
69862,5,5,5,3,5,9,7,9,0,1,5,5,1,2,4
69863,1,9,7,7,6,1,5,7,6,5,5,3,4,5,2
69864,0,2,2,10,2,7,11,1,2,0,7,4,11,2,5
69865,7,2,3,9,8,0,8,2,4,0,8,10,2,4,7
69866,8,9,0,3,5,9,6,2,10,8,0,7,3,11,2
69867,1,2,5,1,4,2,0,10,3,5,5,5,7,9,2
69868,0,3,6,1,4,3,2,0,1,6,3,0,0,8,3
69869,6,7,10,3,5,7,0,11,1,5,7,0,7,7,7
69870,10,5,1,3,0,7,8,6,7,7,6,3,9,2,3
69871,4,3,8,3,0,1,2,0,1,0,8,2,6,6,6
69872,8,9,0,0,10,3,8,2,4,8,8,8,5,1,0
69873,5,1,8,1,4,2,6,6,6,6,3,2,9,0,3
69874,5,1,8,8,3,0,2,10,7,2,4,1,9,2,3
69875,3,6,7,1,8,10,4,3,1,7,6,3,10,10,10
69876,10,8,0,10,10,10,3,5,7,7,0,8,10,3,4
69877,4,8,2,8,10,1,7,6,2,0,7,5,0,0,0
69878,6,7,5,11,7,2,2,2,2,7,9,8,3,1,2
69879,2,8,0,1,10,2,5,7,6,7,6,3,4,7,3
69880,7,10,8,5,7,8,11,1,1,7,5,2,0,8,3
69881,7,2,3,10,3,5,2,5,8,10,3,11,10,3,1
69882,8,8,8,10,3,5,4,3,1,2,10,3,3,11,2
69883,1,9,7,3,0,1,11,1,10,8,5,2,4,1,10
69884,0,0,0,5,1,4,5,1,10,6,3,4,3,1,0
69885,3,3,3,4,3,5,5,7,10,9,8,6,4,7,9
69886,5,5,5,6,1,10,10,2,5,7,5,2,4,7,9
69887,0,3,6,3,0,7,2,0,11,7,6,3,7,4,7
69888,0,3,6,7,1,10,1,4,8,8,2,10,1,3,4
69889,2,3,10,8,5,1,0,5,1,1,5,8,7,0,8
69890,8,8,8,3,11,7,0,5,1,3,8,5,3,5,1
69891,5,7,0,5,7,8,10,2,5,7,0,8,7,9,2
69892,3,3,3,5,1,4,0,5,1,4,3,8,3,5,1
69893,5,7,0,1,10,2,3,3,3,5,2,10,3,3,3
69894,3,10,5,11,7,2,8,8,8,3,11,1,8,8,8
69895,7,7,7,7,7,7,1,7,7,6,3,4,7,3,11
69896,5,7,0,1,4,3,0,10,3,7,9,8,3,4,5
69897,0,0,0,0,1,8,7,5,7,2,4,1,2,3,1
69898,9,0,7,6,1,10,3,1,4,3,8,5,1,2,4
69899,1,4,3,9,8,0,2,5,8,3,2,4,9,2,3
69900,3,6,7,3,5,9,7,10,2,10,7,9,7,10,8
69901,4,8,2,5,1,4,3,1,4,1,0,8,3,5,1
69902,10,8,0,0,1,8,8,0,5,7,4,3,1,1,1
69903,8,0,3,6,8,3,6,6,6,6,3,4,6,3,4
69904,8,2,0,0,0,0,3,5,7,2,10,3,1,0,0
69905,5,1,9,4,4,8,8,0,5,0,8,10,4,5,2
69906,10,5,1,4,4,4,11,1,4,8,10,7,3,1,2
69907,7,0,3,10,2,7,3,1,4,7,5,2,7,0,8
69908,1,1,1,1,4,2,3,1,4,8,0,7,2,4,7
69909,5,1,9,10,3,5,3,5,7,4,1,5,10,8,5
69910,1,2,5,1,4,2,0,1,4,4,1,5,7,0,8
69911,9,0,7,3,11,7,1,4,8,2,1,0,4,7,9
69912,5,7,0,1,4,2,4,8,6,3,4,1,9,2,3
69913,7,0,3,11,7,2,4,8,6,1,5,5,8,3,4
69914,6,7,5,4,8,9,1,4,8,8,2,10,7,7,7
69915,10,2,8,1,4,3,10,2,5,7,0,8,7,10,8
69916,7,10,8,10,3,5,5,8,2,6,3,2,2,3,1
69917,0,7,10,10,1,4,6,6,6,6,6,6,4,7,9
69918,4,8,2,2,7,4,1,4,8,0,0,0,7,9,2
69919,7,10,2,1,10,2,6,6,6,1,6,6,2,10,3
69920,10,8,0,8,10,1,3,1,4,2,10,7,9,3,4
69921,1,4,3,5,7,8,7,6,2,2,4,1,5,2,10
69922,3,6,7,4,3,5,10,2,0,8,3,2,10,7,9
69923,8,0,3,4,2,3,3,5,2,7,9,8,2,10,3
69924,8,9,0,3,0,1,10,3,5,7,0,8,10,7,9
69925,5,1,4,3,11,7,0,11,1,0,7,4,1,0,7
69926,8,2,0,5,5,5,1,4,8,3,11,1,2,4,7
69927,0,10,10,10,10,10,8,6,7,10,7,6,4,7,9
69928,0,0,0,3,11,7,4,8,6,0,8,10,0,0,0
69929,9,9,9,0,7,6,10,3,5,0,7,5,5,7,4
69930,5,5,5,3,5,7,5,5,3,1,0,8,5,2,10
69931,8,0,1,2,2,2,2,4,3,7,0,8,7,3,11
69932,4,3,8,5,1,4,10,2,5,6,3,0,9,0,3
69933,1,4,3,4,8,3,1,10,2,2,10,7,4,3,4
69934,2,3,10,8,0,10,8,0,5,0,7,4,3,5,1
69935,5,1,8,0,1,8,6,2,10,1,5,8,0,8,3
69936,1,9,7,7,4,8,7,5,7,5,5,5,5,5,5
69937,8,5,1,3,3,3,4,8,6,4,3,8,0,7,10
69938,8,5,1,8,3,0,10,2,5,10,10,10,1,0,7
69939,0,3,6,6,1,10,10,2,5,2,10,3,0,8,3
69940,6,6,6,8,0,10,2,0,1,6,3,4,6,6,6
69941,2,2,2,1,10,2,2,4,3,7,6,3,5,2,7
69942,7,0,3,0,1,8,2,0,1,3,11,1,1,1,1
69943,8,2,0,10,2,7,1,4,8,5,2,1,4,7,3
69944,8,0,1,6,3,0,2,10,7,6,6,3,9,0,3
69945,4,8,2,3,0,1,5,2,0,2,10,3,0,3,5
69946,8,0,1,5,9,8,1,10,2,1,1,1,8,3,4
69947,8,0,3,3,0,7,2,0,11,5,2,10,0,3,5
69948,2,0,8,8,8,8,5,7,6,8,8,8,2,5,7
69949,0,1,2,1,8,10,5,7,6,2,3,2,3,5,1
69950,0,3,6,0,1,8,2,10,7,3,11,1,5,2,10
69951,9,0,7,10,1,4,7,5,7,0,7,5,3,4,5
69952,7,7,7,4,2,3,7,7,7,2,1,0,3,5,1
69953,5,5,1,4,8,9,8,2,4,2,10,3,5,7,4
69954,0,1,2,8,10,1,2,4,3,5,8,0,7,7,7
69955,7,5,1,10,8,3,5,1,10,3,4,1,10,10,10
69956,10,2,8,10,2,7,0,5,1,10,7,6,4,5,2
69957,10,2,8,4,4,4,0,5,1,7,4,3,9,0,3
69958,1,9,7,0,7,6,10,2,5,4,3,8,9,9,9
69959,9,7,2,4,8,9,2,2,2,3,8,5,2,3,1
69960,8,0,1,0,7,6,11,1,4,8,10,7,2,3,1
69961,0,7,10,5,1,4,3,1,4,5,2,1,1,0,0
69962,7,5,1,5,8,3,4,8,6,8,6,3,1,0,7
69963,7,5,1,0,7,6,5,2,0,2,4,1,7,7,7
69964,8,0,1,6,1,10,4,8,0,8,10,7,3,1,9
69965,7,0,3,8,9,3,1,4,8,0,8,10,10,10,10
69966,9,0,7,10,2,7,3,5,7,6,3,0,0,8,3
69967,7,2,3,5,7,8,8,2,4,0,8,10,7,0,8
69968,5,1,8,2,6,6,10,2,0,7,6,3,1,6,6
69969,9,7,2,0,10,3,8,0,5,8,5,2,10,7,9
69970,1,8,5,8,10,1,7,9,0,1,0,8,1,0,7
69971,7,5,1,5,1,4,10,2,5,5,2,10,2,7,0
69972,2,3,10,4,2,6,0,5,1,3,11,1,7,9,2
69973,8,8,8,4,2,3,0,11,1,1,5,8,0,7,10
69974,8,5,1,0,7,6,9,0,10,8,0,7,2,4,7
69975,7,7,7,1,10,2,10,2,5,3,2,4,4,5,2
69976,7,10,2,3,5,9,11,1,3,8,10,7,1,10,7
69977,1,2,5,6,1,10,1,4,4,5,7,0,11,2,5
69978,3,10,5,0,10,3,8,8,8,8,10,7,1,8,8
69979,1,2,5,4,4,8,3,5,7,0,8,2,2,10,3
69980,5,1,9,7,2,3,7,6,2,8,10,7,1,3,3
69981,9,0,7,9,3,11,2,0,1,1,5,7,8,5,2
69982,10,8,0,10,1,4,5,7,10,10,7,6,2,10,3
69983,7,5,1,0,1,8,1,10,10,2,4,1,8,3,4
69984,8,0,3,3,5,9,3,3,3,3,3,3,2,5,7
69985,4,3,8,2,2,2,2,0,11,5,2,1,4,7,9
69986,10,5,1,4,4,4,4,4,4,4,4,3,9,0,3
69987,2,8,0,2,6,6,10,2,0,7,9,8,7,10,8
69988,0,0,0,0,0,0,2,4,3,3,11,1,5,7,4
